amount,browser,channel,customer_age,date,fraud,ip,isp,latitude,loginTime,longitude,lut_first_paid_date,lut_last_paid_date,minute_of_day,onceoff_vs_beneficiary,os,paymentType,region,rtc_indicator,to_acc_volume,to_bank,txn_timestamp,uuid,transactor_id
3000.0,Chrome_Some(91),channel_B,80.0,2021-05-31,0.0,41.114.150.146,MTNBusinessSolutions,-34.0486,2021-05-31T11:31:09.000Z,18.4811,2021-01-27T09:33:56.000Z,2021-05-25T13:32:56.000Z,543.0,B,Windows_Some(10),A,ZA_WC,0,6.0,NedbankLimited,2021-05-31T11:45:03.000Z,,880549.0
300.0,Chrome_Some(87),channel_B,83.0,2020-12-10,0.0,41.13.154.113,Vodacom,-29.8556,2020-12-10T06:29:32.000Z,31.0449,2020-09-19T08:37:54.000Z,2020-09-19T08:37:54.000Z,641.0,B,Windows_Some(10),A,ZA_KZN,0,462.0,ABSABank,2020-12-10T06:34:41.000Z,,659706.0
100.0,Chrome_Some(77),channel_B,35.0,2021-07-24,0.0,63.32.89.17,Amazoncom,53.3382,2021-07-24T19:44:09.000Z,-6.2591,2021-03-23T10:19:38.000Z,2021-07-23T17:35:53.000Z,588.0,O,Windows_Some(10),F,outside_ZA,0,882771.0,FNBRMB,2021-07-24T19:45:48.000Z,,5705187.0
200.0,Chrome_Some(88),channel_B,82.0,2021-02-25,0.0,165.255.45.205,AxxessNetworks,-33.9672,2021-02-25T09:12:26.000Z,25.5785,2020-07-26T10:21:17.000Z,2021-01-28T10:11:43.000Z,279.0,B,Windows_Some(10),F,ZA_EC,0,116.0,FNBRMB,2021-02-25T09:16:39.000Z,,101995.0
257.0,Chrome_Some(37),channel_B,29.0,2021-10-19,0.0,196.251.251.89,Heficed,-26.3811,2021-10-19T09:32:49.000Z,27.8376,2021-05-27T19:39:20.000Z,2021-09-29T21:39:03.000Z,1285.0,O,Windows_Some(7),A,ZA_GP,0,29430.0,ABSABank,2021-10-19T09:33:25.000Z,,24743386.0
350.0,Chrome_Some(86),channel_B,64.0,2020-12-01,0.0,169.0.51.49,AFRIHOSTOTHER,-33.9672,2020-12-01T16:55:44.000Z,25.5785,2020-05-01T10:53:03.000Z,2020-11-01T18:33:49.000Z,545.0,B,Windows_Some(10),R,ZA_EC,0,156135.0,ABSABank,2020-12-01T16:57:05.000Z,,2970678.0
249.4,Mobile_Safari_Some(10),channel_B,74.0,2018-03-03,0.0,169.0.244.114,AFRIHOSTOTHER,-26.047,2018-03-03T08:17:15.000Z,27.9626,,,1209.0,B,iOS_Some(10),A,ZA_GP,0,35.0,ABSABank,2018-03-03T08:20:09.000Z,,2970850.0
3480.55,Chrome_Some(88),channel_B,88.0,2021-03-02,0.0,105.186.212.237,TelkomInternet,-29.9056,2021-03-02T09:29:16.000Z,30.9405,2020-10-03T10:56:30.000Z,2021-02-02T09:13:18.000Z,1254.0,B,Windows_Some(10),R,ZA_KZN,0,282823.0,NedbankLimited,2021-03-02T09:32:54.000Z,,1953782.0
600.0,Chrome_Some(73),channel_B,45.0,2020-06-25,0.0,185.125.227.24,McAfee,-29.0,2020-06-25T17:15:30.000Z,24.0,2019-11-26T11:00:21.000Z,2020-05-24T21:17:46.000Z,743.0,B,Windows_Some(10),A,ZA_null,0,137855.0,ABSABank,2020-06-25T17:24:23.000Z,,9634609.0
1600.0,Chrome_Some(64),channel_B,68.0,2018-03-26,0.0,169.1.8.240,AFRIHOSTOTHER,-34.0486,2018-03-26T06:59:42.000Z,18.4811,2017-09-22T08:17:32.000Z,2018-02-25T18:14:21.000Z,746.0,B,Windows_Some(10),A,ZA_WC,0,7.0,ABSABank,2018-03-26T07:00:26.000Z,,1627079.0
219313.2,IE_Some(11),channel_B,0.0,2021-01-01,0.0,154.117.171.194,BITCO,-25.7599,2021-01-01T08:16:21.000Z,28.2604,2020-06-15T11:07:29.000Z,2020-12-24T13:05:51.000Z,98.0,O,Windows_Some(10),A,ZA_GP,0,111.0,StandardBank,2021-01-01T08:25:38.000Z,,25199556.0
200.0,Chrome_Some(67),channel_B,76.0,2018-07-23,0.0,178.157.213.229,Eniig,56.5154,2018-07-23T06:18:21.000Z,9.6139,2018-01-30T04:39:16.000Z,2018-06-24T17:45:41.000Z,1196.0,B,Windows_Some(10),F,outside_ZA,0,65.0,FNBRMB,2018-07-23T06:19:56.000Z,,5156737.0
68.0,Firefox_Some(65),channel_B,86.0,2019-02-15,0.0,105.186.220.40,TelkomInternet,-33.914,2019-02-15T13:20:58.000Z,18.4129,,,641.0,B,Windows_Some(10),A,ZA_WC,0,360.0,ABSABank,2019-02-15T13:22:41.000Z,,2866741.0
200.0,HeadlessChrome_Some(77),channel_B,60.0,2021-10-05,0.0,34.250.139.96,Amazoncom,53.3382,2021-10-05T19:48:48.000Z,-6.2591,2021-03-17T16:26:52.000Z,2021-09-25T16:02:22.000Z,804.0,O,Linux_None,A,outside_ZA,0,17220.0,ABSABank,2021-10-05T19:49:24.000Z,,1175005.0
4450.0,Chrome_Some(79),channel_B,49.0,2019-12-31,0.0,165.0.56.70,RSAWEB,-33.914,2019-12-31T08:57:23.000Z,18.4129,2019-06-30T07:44:52.000Z,2019-12-01T08:11:38.000Z,833.0,B,Windows_Some(10),A,ZA_WC,0,29.0,ABSABank,2019-12-31T09:01:53.000Z,,5277617.0
450.0,HeadlessChrome_Some(77),channel_B,37.0,2021-09-19,0.0,34.250.139.96,Amazoncom,53.3382,2021-09-19T08:03:49.000Z,-6.2591,2021-08-13T02:05:39.000Z,2021-09-12T23:50:54.000Z,265.0,O,Linux_None,F,outside_ZA,0,144560.0,FNBRMB,2021-09-19T08:04:25.000Z,,17220284.0
3747.38,Chrome_Some(80),channel_B,0.0,2020-04-04,0.0,41.114.244.250,MTNBusinessSolutions,-33.914,2020-04-04T06:20:16.000Z,18.4129,2019-09-30T10:26:42.000Z,2020-03-02T05:45:41.000Z,978.0,B,Windows_Some(10),F,ZA_WC,0,53.0,FNBRMB,2020-04-04T07:28:18.000Z,,9017857.0
9520.0,Chrome_Some(68),channel_B,53.0,2018-09-08,0.0,197.91.179.206,MWEB,-26.3811,2018-09-08T15:42:13.000Z,27.8376,,,650.0,B,Windows_Some(7),F,ZA_GP,0,18.0,FNBRMB,2018-09-08T15:46:50.000Z,,13809940.0
166.49,Firefox_Some(81),channel_B,82.0,2020-09-16,0.0,169.1.57.32,airmobilecoza,-34.0486,2020-09-16T15:03:52.000Z,18.4811,2020-03-25T06:33:34.000Z,2020-08-29T16:14:07.000Z,980.0,B,Windows_Some(10),R,ZA_WC,0,11008.0,Undefined,2020-09-16T15:04:20.000Z,,595849.0
9926.16,,channel_B,0.0,2020-07-08,0.0,,,,,,,,607.0,B,,F,,0,887.0,FNBRMB,2020-07-08T14:10:07.000Z,,20885232.0
3000.0,,channel_B,0.0,2021-10-29,0.0,,,,,,2021-03-29T06:33:39.000Z,2021-10-28T17:26:21.000Z,165.0,O,,F,,0,51.0,FNBRMB,2021-10-29T07:14:45.000Z,,25199556.0
250.0,Chrome_Some(70),channel_B,36.0,2018-11-30,0.0,165.4.7.120,InternetSolutions,-34.0486,2018-11-30T13:40:01.000Z,18.4811,2018-05-07T12:02:24.000Z,2018-10-29T09:04:13.000Z,500.0,O,Windows_Some(7),A,ZA_WC,0,2625.0,ABSABank,2018-11-30T13:44:20.000Z,,3045359.0
9450.0,Chrome_Some(68),channel_B,58.0,2018-09-03,0.0,105.226.70.242,TelkomInternet,-34.0486,2018-09-03T11:02:19.000Z,18.4811,2018-02-27T15:08:16.000Z,2018-08-02T14:23:53.000Z,537.0,B,Windows_Some(7),A,ZA_WC,0,35.0,StandardBank,2018-09-03T11:20:57.000Z,,15437281.0
275000.0,Chrome_Some(88),channel_B,64.0,2021-03-09,0.0,169.0.202.219,AFRIHOSTOTHER,-33.9672,2021-03-09T19:02:23.000Z,25.5785,,,1073.0,O,Windows_Some(10),A,ZA_EC,0,1114.0,ABSABank,2021-03-09T19:05:53.000Z,,2970678.0
370.0,Chrome_Some(85),channel_B,43.0,2020-09-30,0.0,102.250.0.187,TelkomInternet,-25.7599,2020-09-30T08:14:18.000Z,28.2604,2020-07-01T08:13:15.000Z,2020-08-28T09:32:31.000Z,1098.0,O,Windows_Some(10),A,ZA_GP,0,4.0,CapitecBank,2020-09-30T08:18:18.000Z,,7072920.0
2252.48,IE_Some(11),channel_B,55.0,2019-06-24,0.0,41.133.162.140,OPTINET,-29.0,2019-06-24T07:57:12.000Z,24.0,2018-11-26T14:32:06.000Z,2019-05-07T09:38:07.000Z,405.0,B,Windows_Some(10),R,ZA_null,0,15346.0,Undefined,2019-06-24T08:06:45.000Z,,8884555.0
400.0,Chrome_Some(83),channel_B,62.0,2020-06-19,0.0,41.1.90.222,Vodacom,-26.3811,2020-06-19T07:37:52.000Z,27.8376,2020-01-04T16:45:58.000Z,2020-06-10T07:07:23.000Z,278.0,B,Windows_Some(10),F,ZA_GP,0,17.0,FNBRMB,2020-06-19T07:40:38.000Z,,3959409.0
261.96,Opera_Some(63),channel_B,0.0,2019-11-05,0.0,102.250.5.216,TelkomInternet,-25.7599,2019-11-05T05:58:57.000Z,28.2604,2019-04-08T06:59:33.000Z,2019-11-04T20:08:16.000Z,1410.0,B,Windows_Some(7),A,ZA_GP,0,150.0,StandardBank,2019-11-05T05:59:30.000Z,,23713003.0
2000.0,Chrome_Some(88),channel_B,65.0,2021-02-03,0.0,155.93.172.56,Coolideas,-26.3811,2021-02-03T06:44:40.000Z,27.8376,,,605.0,O,Windows_Some(10),A,ZA_GP,0,0.0,ABSABank,2021-02-03T06:58:05.000Z,,4809291.0
6000.0,,channel_B,40.0,2020-08-17,0.0,,,,,,2020-06-12T14:02:05.000Z,2020-06-28T18:54:37.000Z,159.0,O,,F,,0,27.0,FNBRMB,2020-08-17T10:50:39.000Z,,4975633.0
2578.64,Edge_Some(92),channel_B,60.0,2021-08-30,0.0,196.250.218.131,HeroTel,-29.1252,2021-08-30T10:48:25.000Z,26.163,2021-08-16T11:07:33.000Z,2021-08-16T11:10:20.000Z,101.0,B,Windows_Some(10),A,ZA_FS,0,3110.0,StandardBank,2021-08-30T10:49:41.000Z,,4087972.0
600.0,,channel_B,30.0,2021-08-25,0.0,,,,,,2021-04-22T19:05:24.000Z,2021-08-24T15:15:16.000Z,991.0,O,,A,,0,33100.0,,2021-08-25T11:04:31.000Z,,18445682.0
280.0,Chrome_Some(93),channel_B,36.0,2021-09-23,0.0,41.10.173.198,VodacomBusiness,-25.7599,2021-09-23T18:09:09.000Z,28.2604,,,1119.0,O,Windows_Some(10),A,ZA_GP,0,3.0,StandardBank,2021-09-23T18:18:39.000Z,,9871465.0
25800.0,Chrome_Some(70),channel_B,78.0,2018-11-30,0.0,169.255.252.140,MyOwnISP,-29.0,2018-11-30T08:12:37.000Z,24.0,2018-11-05T09:10:04.000Z,2018-11-05T09:35:33.000Z,1071.0,B,Windows_Some(7),F,ZA_null,0,55.0,FNBRMB,2018-11-30T08:17:51.000Z,,2646404.0
517.5,Chrome_Some(90),channel_B,72.0,2021-06-04,0.0,41.76.205.174,ICTGLOBE,-34.0486,2021-06-04T08:41:07.000Z,18.4811,2021-01-07T12:00:09.000Z,2021-01-07T12:00:09.000Z,1196.0,O,Windows_Some(10),A,ZA_WC,0,16.0,StandardBank,2021-06-04T08:43:56.000Z,,2610793.0
3330.0,Chrome_Some(92),channel_B,44.0,2021-08-18,0.0,105.185.172.188,TelkomInternet,-34.0486,2021-08-18T09:21:03.000Z,18.4811,2021-01-19T09:35:04.000Z,2021-07-16T21:51:08.000Z,701.0,B,Windows_Some(10),A,ZA_WC,0,9.0,StandardBank,2021-08-18T09:23:41.000Z,,7308321.0
500.0,IE_Some(10),channel_B,40.0,2018-06-26,0.0,196.28.96.234,MWEB,-25.7599,2018-06-26T05:33:07.000Z,28.2604,2017-11-28T05:48:53.000Z,2018-05-25T04:58:17.000Z,1358.0,B,Windows_Some(7),A,ZA_GP,0,8.0,NedbankLimited,2018-06-26T05:34:38.000Z,,1411780.0
600.0,Chrome_Some(71),channel_B,83.0,2019-01-07,0.0,41.50.145.23,CellC,-26.3811,2019-01-07T11:41:25.000Z,27.8376,2018-12-10T09:07:12.000Z,2018-12-19T13:54:47.000Z,425.0,B,Windows_Some(10),F,ZA_GP,0,10.0,FNBRMB,2019-01-07T11:43:05.000Z,,5734142.0
400.0,,channel_B,37.0,2020-05-01,0.0,,,,,,2020-03-31T21:09:41.000Z,2020-03-31T21:09:41.000Z,1147.0,B,,R,,0,19437.0,,2020-05-01T19:31:07.000Z,,6733805.0
50.0,Chrome_Some(77),channel_B,33.0,2021-08-24,0.0,34.242.162.198,Amazoncom,53.3382,2021-08-24T14:58:23.000Z,-6.2591,2021-05-06T20:29:21.000Z,2021-06-06T04:37:30.000Z,659.0,O,Windows_Some(10),F,outside_ZA,0,976326.0,FNBRMB,2021-08-24T14:58:59.000Z,,13470631.0
1000.0,,channel_B,71.0,2020-08-26,0.0,,,,,,,,348.0,B,,F,,0,0.0,FNBRMB,2020-08-26T14:53:48.000Z,,817901.0
100.0,Chrome_Some(77),channel_B,37.0,2021-08-22,0.0,54.154.202.29,Amazoncom,53.3382,2021-08-22T08:56:03.000Z,-6.2591,2021-07-19T17:53:25.000Z,2021-08-21T09:16:08.000Z,513.0,O,Windows_Some(10),F,outside_ZA,0,106948.0,FNBRMB,2021-08-22T08:56:33.000Z,,6911295.0
600.0,Edge_Some(86),channel_B,53.0,2021-02-25,0.0,105.252.16.168,Vodacom,-29.8556,2021-02-25T04:58:54.000Z,31.0449,2020-07-27T20:43:06.000Z,2021-02-03T12:55:39.000Z,549.0,B,Windows_Some(10),F,ZA_KZN,0,461.0,FNBRMB,2021-02-25T05:21:09.000Z,,6536315.0
2350.0,Edge_Some(88),channel_B,72.0,2021-03-13,0.0,41.13.16.85,Vodacom,-26.3811,2021-03-13T07:39:14.000Z,27.8376,,,311.0,O,Windows_Some(10),F,ZA_GP,0,3.0,FNBRMB,2021-03-13T07:41:11.000Z,,4068761.0
10000.0,Edge_Some(18),channel_B,0.0,2019-12-01,0.0,105.225.11.68,TelkomInternet,-29.9056,2019-12-01T17:39:48.000Z,30.9405,,,384.0,O,Windows_Some(10),A,ZA_KZN,0,1.0,StandardBank,2019-12-01T17:42:24.000Z,,20903745.0
5537.0,Chrome_Some(87),channel_B,82.0,2020-12-31,0.0,102.165.120.4,BDCWireless,-34.4153,2020-12-30T22:19:48.000Z,19.2287,2020-06-29T23:00:04.000Z,2020-11-30T22:17:00.000Z,117.0,B,Windows_Some(10),A,ZA_WC,0,170.0,ABSABank,2020-12-30T22:25:57.000Z,,2270790.0
150.0,Chrome_Some(77),channel_B,30.0,2021-08-21,0.0,3.249.18.29,Amazoncom,53.3382,2021-08-21T17:54:39.000Z,-6.2591,2021-04-18T18:12:31.000Z,2021-08-20T09:08:29.000Z,1155.0,O,Windows_Some(10),F,outside_ZA,0,970423.0,FNBRMB,2021-08-21T17:55:15.000Z,,8094299.0
120.0,Chrome_Some(37),channel_B,29.0,2021-07-02,0.0,92.240.200.182,M247Ltd,-29.0,2021-07-02T19:21:33.000Z,24.0,2021-04-28T17:45:06.000Z,2021-07-01T19:55:56.000Z,608.0,O,Windows_Some(7),A,ZA_null,0,7838.0,ABSABank,2021-07-02T19:22:08.000Z,,22151664.0
200000.0,Edge_Some(90),channel_B,39.0,2021-05-24,0.0,102.223.124.182,RayvProductDevelopmentPtyLtd,-29.0,2021-05-24T11:25:12.000Z,24.0,2020-11-20T08:21:25.000Z,2021-04-09T06:29:42.000Z,1234.0,B,Windows_Some(10),A,ZA_null,0,370.0,StandardBank,2021-05-24T11:32:34.000Z,,408774.0
10966.5,Edge_Some(85),channel_B,0.0,2020-09-24,0.0,197.90.43.141,MWEB,-26.3811,2020-09-24T20:25:30.000Z,27.8376,2020-08-24T20:59:52.000Z,2020-08-24T20:59:52.000Z,415.0,B,Windows_Some(10),A,ZA_GP,0,8.0,NedbankLimited,2020-09-24T20:30:55.000Z,,25533335.0
458.0,,channel_B,30.0,2021-10-24,0.0,,,,,,2021-05-04T19:33:04.000Z,2021-08-13T21:25:26.000Z,1031.0,O,,F,,0,116438.0,FNBRMB,2021-10-24T08:41:11.000Z,,5912210.0
700.0,Chrome_Some(85),channel_B,36.0,2020-10-07,0.0,102.250.6.77,TelkomInternet,-25.7599,2020-10-07T05:02:58.000Z,28.2604,,,1052.0,O,Windows_Some(10),F,ZA_GP,0,0.0,FNBRMB,2020-10-07T05:05:32.000Z,,14549250.0
1500.0,Chrome_Some(88),channel_B,53.0,2021-03-03,0.0,102.132.140.23,Coolideas,-26.3811,2021-03-03T04:17:28.000Z,27.8376,2020-08-07T06:54:46.000Z,2021-02-28T11:23:06.000Z,1104.0,B,Windows_Some(10),F,ZA_GP,0,36.0,FNBRMB,2021-03-03T04:18:24.000Z,,4371282.0
350.0,Chrome_Some(67),channel_B,62.0,2018-06-22,0.0,41.151.5.201,TelkomInternet,-26.3811,2018-06-22T06:33:13.000Z,27.8376,2018-01-10T08:45:56.000Z,2018-05-31T06:52:26.000Z,772.0,B,Windows_Some(7),F,ZA_GP,0,3.0,FNBRMB,2018-06-22T06:36:52.000Z,,3959409.0
4450.0,Firefox_Some(38),channel_B,0.0,2018-01-23,0.0,10.159.36.150,unknown,unknown,2018-01-23T10:15:09.000Z,unknown,2017-08-21T11:20:14.000Z,2017-12-06T10:32:33.000Z,953.0,B,Linux_None,A,outside_ZA,1,10.0,NedbankLimited,2018-01-23T10:15:53.000Z,,7234042.0
1600.0,Chrome_Some(63),channel_B,74.0,2018-01-09,0.0,197.87.72.126,MWEB,-33.914,2018-01-09T11:54:29.000Z,18.4129,2017-06-12T14:16:46.000Z,2018-01-06T16:19:29.000Z,209.0,B,Windows_Some(7),A,ZA_WC,1,6.0,ABSABank,2018-01-09T12:03:29.000Z,,6226087.0
150.0,Chrome_Some(81),channel_B,41.0,2021-08-24,0.0,102.130.113.138,HostAfrica,-25.8079,2021-08-24T18:31:05.000Z,28.738,2021-06-03T10:57:37.000Z,2021-08-19T14:19:39.000Z,453.0,O,Windows_Some(10),A,ZA_GP,0,564309.0,InvestecBank,2021-08-24T18:31:33.000Z,,8027716.0
5227.2,,channel_B,0.0,2020-05-29,0.0,,,,,,2019-11-28T11:56:36.000Z,2019-11-28T11:56:36.000Z,141.0,B,,A,,0,5.0,,2020-05-29T12:50:21.000Z,,17319533.0
1315.38,Safari_Some(11),channel_B,46.0,2018-03-29,0.0,197.91.185.101,MWEB,-26.3811,2018-03-29T04:56:20.000Z,27.8376,2017-09-28T17:10:04.000Z,2018-02-24T09:10:48.000Z,1085.0,B,Mac_OS_X_Some(10),R,ZA_GP,0,525169.0,Undefined,2018-03-29T05:06:05.000Z,,3643545.0
2923.47,,channel_B,0.0,2020-05-11,0.0,,,,,,2019-11-07T09:01:00.000Z,2020-03-11T06:36:53.000Z,146.0,B,,A,,0,4.0,,2020-05-11T08:50:26.000Z,,7560894.0
50.0,Chrome_Some(37),channel_B,38.0,2020-11-01,0.0,54.194.139.201,Amazoncom,53.3382,2020-11-01T07:39:00.000Z,-6.2591,2020-09-13T08:50:57.000Z,2020-10-31T13:08:24.000Z,254.0,O,Windows_Some(7),F,outside_ZA,0,586169.0,FNBRMB,2020-11-01T07:40:14.000Z,,7837456.0
2172.0,Chrome_Some(90),channel_B,95.0,2021-04-30,0.0,197.89.98.123,OPTINET,-29.9056,2021-04-30T09:34:18.000Z,30.9405,2020-10-10T09:58:50.000Z,2021-04-26T09:10:56.000Z,211.0,B,Windows_Some(7),F,ZA_KZN,0,31.0,FNBRMB,2021-04-30T09:39:31.000Z,,3219810.0
200.0,,channel_B,47.0,2020-08-31,0.0,,,,,,2020-08-08T16:47:39.000Z,2020-08-29T09:49:48.000Z,580.0,O,,F,,0,497840.0,FNBRMB,2020-08-31T15:45:40.000Z,,1282144.0
300.0,Chrome_Some(69),channel_B,44.0,2018-09-27,0.0,196.11.235.231,MTNBusinessSolutions,-33.914,2018-09-27T13:25:36.000Z,18.4129,2018-08-27T20:12:37.000Z,2018-08-27T20:12:37.000Z,1329.0,O,Windows_Some(7),A,ZA_WC,0,1.0,NedbankLimited,2018-09-27T13:34:09.000Z,,4705505.0
40.0,Chrome_Some(37),channel_B,22.0,2021-03-02,0.0,156.0.103.213,Heficed,-29.0,2021-03-02T05:52:20.000Z,24.0,2021-01-14T00:43:14.000Z,2021-02-28T17:21:18.000Z,1092.0,O,Windows_Some(7),A,ZA_null,0,82160.0,NedbankLimited,2021-03-02T05:54:12.000Z,,21054925.0
1700.0,Chrome_Some(69),channel_B,68.0,2018-09-25,0.0,169.1.8.240,AFRIHOSTOTHER,-34.0486,2018-09-25T10:29:40.000Z,18.4811,2018-02-25T18:14:21.000Z,2018-08-25T11:16:40.000Z,373.0,B,Windows_Some(10),A,ZA_WC,0,7.0,ABSABank,2018-09-25T10:30:13.000Z,,1627079.0
4700.0,Chrome_Some(77),channel_B,79.0,2019-10-09,0.0,105.228.133.95,TelkomInternet,-25.7599,2019-10-09T10:52:15.000Z,28.2604,,,801.0,O,Windows_Some(10),A,ZA_GP,0,10.0,CapitecBank,2019-10-09T11:01:21.000Z,,3084015.0
200.0,IE_Some(11),channel_B,43.0,2019-09-27,0.0,197.98.201.83,InternetSolutions,-26.3811,2019-09-27T05:57:29.000Z,27.8376,,,383.0,B,Windows_Some(7),A,ZA_GP,0,4698.0,ABSABank,2019-09-27T06:06:23.000Z,,8076506.0
60.0,Chrome_Some(77),channel_B,37.0,2021-04-27,0.0,63.33.203.61,Amazoncom,53.3382,2021-04-27T19:04:30.000Z,-6.2591,2021-01-08T10:30:24.000Z,2021-03-15T13:58:53.000Z,1026.0,O,Windows_Some(10),A,outside_ZA,0,500297.0,StandardBank,2021-04-27T19:05:06.000Z,,7838501.0
3450.0,Chrome_Some(71),channel_B,0.0,2019-04-26,0.0,197.229.5.25,TelkomInternet,-33.9672,2019-04-26T14:05:26.000Z,25.5785,2018-09-26T10:02:11.000Z,2019-04-18T13:40:05.000Z,396.0,B,Windows_Some(7),F,ZA_EC,0,36.0,FNBRMB,2019-04-26T14:06:36.000Z,,14822251.0
195.25,,channel_B,0.0,2020-07-13,0.0,,,,,,2020-01-19T03:54:31.000Z,2020-04-03T15:24:10.000Z,619.0,B,,F,,0,2722.0,FNBRMB,2020-07-13T07:46:19.000Z,,24075447.0
1485.0,Firefox_Some(61),channel_B,80.0,2018-07-13,0.0,41.246.142.114,TelkomInternet,-33.0354,2018-07-13T09:19:41.000Z,27.9159,2017-12-14T12:14:05.000Z,2018-07-06T07:54:56.000Z,699.0,B,Windows_Some(7),A,ZA_EC,0,28.0,ABSABank,2018-07-13T09:23:39.000Z,,6138749.0
500.0,Chrome_Some(90),channel_B,59.0,2021-05-30,0.0,82.42.149.95,VirginMedia,51.753,2021-05-30T18:13:18.000Z,-0.3256,2020-12-02T20:27:47.000Z,2021-05-03T05:10:00.000Z,1306.0,B,Windows_Some(10),R,outside_ZA,0,229770.0,Undefined,2021-05-30T18:21:46.000Z,,739575.0
4000.0,IE_Some(11),channel_B,74.0,2020-01-30,0.0,41.144.68.77,TelkomInternet,-26.3811,2020-01-30T17:46:45.000Z,27.8376,2019-07-08T17:10:14.000Z,2019-12-13T12:48:10.000Z,930.0,B,Windows_Some(10),R,ZA_GP,0,87878.0,Undefined,2020-01-30T17:51:30.000Z,,3144144.0
500.0,,channel_B,51.0,2021-10-25,0.0,,,,,,2021-04-24T08:55:15.000Z,2021-10-24T17:49:42.000Z,1230.0,O,,R,,0,131968.0,,2021-10-25T17:56:30.000Z,,9792634.0
19000.0,Chrome_Some(75),channel_B,44.0,2019-08-05,0.0,165.73.48.150,AFRIHOSTFIBRE,-26.3811,2019-08-05T07:23:34.000Z,27.8376,,,923.0,B,Windows_Some(10),A,ZA_GP,1,5.0,ABSABank,2019-08-05T07:27:23.000Z,,1073971.0
200.0,IE_Some(11),channel_B,49.0,2018-09-06,0.0,129.205.157.178,Seacom,-34.0486,2018-09-06T11:07:00.000Z,18.4811,2018-03-07T10:31:13.000Z,2018-07-31T11:53:35.000Z,1307.0,B,Windows_Some(10),R,ZA_WC,0,397276.0,ABSABank,2018-09-06T11:09:47.000Z,,340125.0
515.0,Chrome_Some(79),channel_B,68.0,2020-01-30,0.0,197.97.138.187,InternetSolutions,-33.0354,2020-01-30T05:07:40.000Z,27.9159,2019-07-05T09:43:31.000Z,2019-12-31T04:04:30.000Z,501.0,B,Windows_Some(10),R,ZA_EC,0,74277.0,ABSABank,2020-01-30T05:20:21.000Z,,1627079.0
1243.51,Chrome_Some(86),channel_B,86.0,2020-12-02,0.0,45.221.88.173,ClearAccess,-25.7599,2020-12-02T14:17:39.000Z,28.2604,2020-05-05T06:38:04.000Z,2020-11-02T15:02:46.000Z,1426.0,B,Windows_Some(10),R,ZA_GP,0,25240.0,Undefined,2020-12-02T14:23:46.000Z,,2648946.0
137.5,Chrome_Some(37),channel_B,80.0,2021-09-30,0.0,92.240.200.138,M247Ltd,-29.0,2021-09-30T07:18:52.000Z,24.0,2021-06-01T11:12:26.000Z,2021-06-26T17:23:03.000Z,463.0,O,Windows_Some(7),A,ZA_null,0,16028.0,ABSABank,2021-09-30T07:19:43.000Z,,610809.0
100.0,Chrome_Some(37),channel_B,22.0,2020-05-04,0.0,52.51.190.101,Amazoncom,53.3382,2020-05-04T09:25:14.000Z,-6.2591,2020-04-16T10:03:55.000Z,2020-04-30T12:44:54.000Z,954.0,O,Windows_Some(7),A,outside_ZA,0,868.0,StandardBank,2020-05-04T09:27:54.000Z,,6965023.0
30.0,Chrome_Some(77),channel_B,24.0,2021-09-01,0.0,52.48.136.177,Amazoncom,53.3382,2021-09-01T19:00:36.000Z,-6.2591,2021-02-26T10:17:30.000Z,2021-08-31T20:57:26.000Z,782.0,O,Windows_Some(10),F,outside_ZA,0,1003489.0,FNBRMB,2021-09-01T19:01:02.000Z,,18891610.0
2000.0,Chrome_Some(37),channel_B,35.0,2021-05-29,0.0,93.113.124.6,truviewLLC,-25.8434,2021-05-29T16:45:44.000Z,28.177,2021-01-01T14:40:29.000Z,2021-05-06T22:47:44.000Z,1336.0,O,Windows_Some(7),A,ZA_GP,0,114177.0,NedbankLimited,2021-05-29T16:46:16.000Z,,5362845.0
3100.0,Safari_Some(13),channel_B,63.0,2020-03-19,1.0,41.115.87.142,MTNBusinessSolutions,-29.8556,2020-03-19T13:48:02.000Z,31.0449,,,339.0,O,Mac_OS_X_Some(10),F,ZA_KZN,0,0.0,FNBRMB,2020-03-19T14:05:39.000Z,,3258334.0
147.95,Chrome_Some(74),channel_B,65.0,2019-05-24,0.0,41.162.29.98,LiquidIntelligentTechnologies,-28.7866,2019-05-24T06:26:38.000Z,32.1039,2019-01-15T07:30:28.000Z,2019-04-24T07:54:19.000Z,474.0,B,Windows_Some(7),F,ZA_KZN,0,4.0,FNBRMB,2019-05-24T06:31:54.000Z,,2106012.0
150.0,Chrome_Some(91),channel_B,40.0,2021-05-26,0.0,197.185.103.176,rain,-26.3811,2021-05-26T16:33:18.000Z,27.8376,,,1336.0,B,Windows_Some(10),F,ZA_GP,0,17.0,FNBRMB,2021-05-26T16:46:16.000Z,,513999.0
250.0,,channel_B,27.0,2021-06-03,0.0,,,,,,2021-04-17T16:14:56.000Z,2021-06-02T12:21:02.000Z,381.0,O,,F,,0,779370.0,FNBRMB,2021-06-03T12:54:21.000Z,,25887987.0
65700.0,Firefox_Some(86),channel_B,0.0,2021-03-03,0.0,197.96.182.70,InternetSolutions,-26.3811,2021-03-03T11:30:59.000Z,27.8376,,,1305.0,B,Windows_Some(7),A,ZA_GP,0,10.0,NedbankLimited,2021-03-03T11:33:45.000Z,,23889536.0
